[I 240516 11:16:30 stock:51] on open
[I 240516 12:19:24 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9206766, 'exchange_timestamp': 1715842164000, 'last_traded_price': 4776260, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:24 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9207091, 'exchange_timestamp': 1715842164000, 'last_traded_price': 4776175, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:24 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9207459, 'exchange_timestamp': 1715842165000, 'last_traded_price': 4775570, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:25 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9207886, 'exchange_timestamp': 1715842165000, 'last_traded_price': 4775170, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:25 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9208293, 'exchange_timestamp': 1715842166000, 'last_traded_price': 4774035, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:26 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9208656, 'exchange_timestamp': 1715842166000, 'last_traded_price': 4773970, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:27 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9209064, 'exchange_timestamp': 1715842167000, 'last_traded_price': 4773025, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:27 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9209406, 'exchange_timestamp': 1715842167000, 'last_traded_price': 4772375, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:27 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9209821, 'exchange_timestamp': 1715842168000, 'last_traded_price': 4771960, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:28 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9210169, 'exchange_timestamp': 1715842168000, 'last_traded_price': 4772160, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:28 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9210546, 'exchange_timestamp': 1715842169000, 'last_traded_price': 4772085, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:29 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9210883, 'exchange_timestamp': 1715842169000, 'last_traded_price': 4772405, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:29 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9211268, 'exchange_timestamp': 1715842170000, 'last_traded_price': 4772220, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:30 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9211616, 'exchange_timestamp': 1715842170000, 'last_traded_price': 4772980, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:31 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9211989, 'exchange_timestamp': 1715842171000, 'last_traded_price': 4773095, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:31 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9212329, 'exchange_timestamp': 1715842171000, 'last_traded_price': 4772695, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:31 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9212699, 'exchange_timestamp': 1715842172000, 'last_traded_price': 4773010, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:32 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9213005, 'exchange_timestamp': 1715842172000, 'last_traded_price': 4772875, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:33 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9213351, 'exchange_timestamp': 1715842173000, 'last_traded_price': 4772650, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:33 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9213668, 'exchange_timestamp': 1715842173000, 'last_traded_price': 4773115, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:33 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9214026, 'exchange_timestamp': 1715842174000, 'last_traded_price': 4772735, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:34 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9214334, 'exchange_timestamp': 1715842174000, 'last_traded_price': 4772915, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:35 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9214697, 'exchange_timestamp': 1715842175000, 'last_traded_price': 4773110, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:35 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9215101, 'exchange_timestamp': 1715842175000, 'last_traded_price': 4773230, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:35 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9215463, 'exchange_timestamp': 1715842176000, 'last_traded_price': 4773305, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:36 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9215806, 'exchange_timestamp': 1715842176000, 'last_traded_price': 4773335, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:36 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9216190, 'exchange_timestamp': 1715842177000, 'last_traded_price': 4773080, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:37 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9216507, 'exchange_timestamp': 1715842177000, 'last_traded_price': 4772890, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:38 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9216869, 'exchange_timestamp': 1715842178000, 'last_traded_price': 4772530, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:38 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9217168, 'exchange_timestamp': 1715842178000, 'last_traded_price': 4772570, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:39 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9217520, 'exchange_timestamp': 1715842179000, 'last_traded_price': 4772650, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:39 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9217863, 'exchange_timestamp': 1715842179000, 'last_traded_price': 4772605, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:39 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9218242, 'exchange_timestamp': 1715842180000, 'last_traded_price': 4772415, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:40 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9218613, 'exchange_timestamp': 1715842180000, 'last_traded_price': 4772560, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:41 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9218978, 'exchange_timestamp': 1715842181000, 'last_traded_price': 4772940, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:41 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9219321, 'exchange_timestamp': 1715842181000, 'last_traded_price': 4773780, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:41 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9219697, 'exchange_timestamp': 1715842182000, 'last_traded_price': 4773985, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:42 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9220020, 'exchange_timestamp': 1715842182000, 'last_traded_price': 4773795, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:43 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9220373, 'exchange_timestamp': 1715842183000, 'last_traded_price': 4773725, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:43 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9220715, 'exchange_timestamp': 1715842183000, 'last_traded_price': 4774185, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:43 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9221077, 'exchange_timestamp': 1715842184000, 'last_traded_price': 4773855, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:44 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9221395, 'exchange_timestamp': 1715842184000, 'last_traded_price': 4773690, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:44 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9221762, 'exchange_timestamp': 1715842185000, 'last_traded_price': 4774215, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:45 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9222159, 'exchange_timestamp': 1715842185000, 'last_traded_price': 4774140, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:45 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9222544, 'exchange_timestamp': 1715842186000, 'last_traded_price': 4774040, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:46 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9222865, 'exchange_timestamp': 1715842186000, 'last_traded_price': 4774680, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:46 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9223229, 'exchange_timestamp': 1715842187000, 'last_traded_price': 4774765, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:47 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9223550, 'exchange_timestamp': 1715842187000, 'last_traded_price': 4774565, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:48 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9223906, 'exchange_timestamp': 1715842188000, 'last_traded_price': 4774265, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:48 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9224212, 'exchange_timestamp': 1715842188000, 'last_traded_price': 4774160, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:49 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9224560, 'exchange_timestamp': 1715842189000, 'last_traded_price': 4774300, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:49 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9224894, 'exchange_timestamp': 1715842189000, 'last_traded_price': 4774105, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:49 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9225236, 'exchange_timestamp': 1715842190000, 'last_traded_price': 4773920, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:50 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9225626, 'exchange_timestamp': 1715842190000, 'last_traded_price': 4774085, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:51 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9225992, 'exchange_timestamp': 1715842191000, 'last_traded_price': 4773535, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:51 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9226323, 'exchange_timestamp': 1715842191000, 'last_traded_price': 4773510, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:52 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9226696, 'exchange_timestamp': 1715842192000, 'last_traded_price': 4773480, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:52 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9227360, 'exchange_timestamp': 1715842193000, 'last_traded_price': 4773640, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:53 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9227685, 'exchange_timestamp': 1715842193000, 'last_traded_price': 4773610, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:53 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9228055, 'exchange_timestamp': 1715842194000, 'last_traded_price': 4774230, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:54 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9228365, 'exchange_timestamp': 1715842194000, 'last_traded_price': 4774160, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:55 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9228715, 'exchange_timestamp': 1715842195000, 'last_traded_price': 4773955, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:55 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9229104, 'exchange_timestamp': 1715842195000, 'last_traded_price': 4773980, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:55 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9229460, 'exchange_timestamp': 1715842196000, 'last_traded_price': 4774255, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:56 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9229766, 'exchange_timestamp': 1715842196000, 'last_traded_price': 4774070, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:56 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9230125, 'exchange_timestamp': 1715842197000, 'last_traded_price': 4773925, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:57 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9230441, 'exchange_timestamp': 1715842197000, 'last_traded_price': 4773570, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:57 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9230790, 'exchange_timestamp': 1715842198000, 'last_traded_price': 4773515, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:58 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9231123, 'exchange_timestamp': 1715842198000, 'last_traded_price': 4773700, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:58 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9231487, 'exchange_timestamp': 1715842199000, 'last_traded_price': 4773680, 'subscription_mode_val': 'LTP'}
[I 240516 12:19:59 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9231814, 'exchange_timestamp': 1715842199000, 'last_traded_price': 4773795, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:00 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9232188, 'exchange_timestamp': 1715842200000, 'last_traded_price': 4773455, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:00 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9232549, 'exchange_timestamp': 1715842200000, 'last_traded_price': 4773485, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:00 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9232922, 'exchange_timestamp': 1715842201000, 'last_traded_price': 4773370, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:01 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9233261, 'exchange_timestamp': 1715842201000, 'last_traded_price': 4773365, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:01 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9233626, 'exchange_timestamp': 1715842202000, 'last_traded_price': 4773425, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:02 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9233949, 'exchange_timestamp': 1715842202000, 'last_traded_price': 4773510, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:02 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9234288, 'exchange_timestamp': 1715842203000, 'last_traded_price': 4773650, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:03 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9234616, 'exchange_timestamp': 1715842203000, 'last_traded_price': 4773660, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:04 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9234968, 'exchange_timestamp': 1715842204000, 'last_traded_price': 4773915, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:04 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9235302, 'exchange_timestamp': 1715842204000, 'last_traded_price': 4773825, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:04 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9235641, 'exchange_timestamp': 1715842205000, 'last_traded_price': 4773885, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:05 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9236076, 'exchange_timestamp': 1715842205000, 'last_traded_price': 4773945, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:05 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9236423, 'exchange_timestamp': 1715842206000, 'last_traded_price': 4773505, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:06 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9236750, 'exchange_timestamp': 1715842206000, 'last_traded_price': 4773310, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:06 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9237094, 'exchange_timestamp': 1715842207000, 'last_traded_price': 4773355, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:07 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9237425, 'exchange_timestamp': 1715842207000, 'last_traded_price': 4773250, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:08 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9237753, 'exchange_timestamp': 1715842208000, 'last_traded_price': 4773155, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:08 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9238080, 'exchange_timestamp': 1715842208000, 'last_traded_price': 4772980, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:08 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9238408, 'exchange_timestamp': 1715842209000, 'last_traded_price': 4773095, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:13 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9239101, 'exchange_timestamp': 1715842210000, 'last_traded_price': 4773285, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:13 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9239500, 'exchange_timestamp': 1715842210000, 'last_traded_price': 4773390, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:13 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9239840, 'exchange_timestamp': 1715842211000, 'last_traded_price': 4773165, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:13 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9240197, 'exchange_timestamp': 1715842211000, 'last_traded_price': 4773090, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:13 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9240551, 'exchange_timestamp': 1715842212000, 'last_traded_price': 4773305, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:13 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9240888, 'exchange_timestamp': 1715842212000, 'last_traded_price': 4773335, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:13 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9241231, 'exchange_timestamp': 1715842213000, 'last_traded_price': 4773185, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:13 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9241578, 'exchange_timestamp': 1715842213000, 'last_traded_price': 4773235, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:13 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9241923, 'exchange_timestamp': 1715842214000, 'last_traded_price': 4773080, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:14 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9242249, 'exchange_timestamp': 1715842214000, 'last_traded_price': 4773070, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:15 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9242600, 'exchange_timestamp': 1715842215000, 'last_traded_price': 4773235, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:15 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9243020, 'exchange_timestamp': 1715842215000, 'last_traded_price': 4773200, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:16 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9243380, 'exchange_timestamp': 1715842216000, 'last_traded_price': 4773175, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:16 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9243722, 'exchange_timestamp': 1715842216000, 'last_traded_price': 4773080, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:16 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9244061, 'exchange_timestamp': 1715842217000, 'last_traded_price': 4773230, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:17 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9244385, 'exchange_timestamp': 1715842217000, 'last_traded_price': 4773170, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:17 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9244721, 'exchange_timestamp': 1715842218000, 'last_traded_price': 4773220, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:18 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9245045, 'exchange_timestamp': 1715842218000, 'last_traded_price': 4773170, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:19 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9245380, 'exchange_timestamp': 1715842219000, 'last_traded_price': 4773440, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:19 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9245710, 'exchange_timestamp': 1715842219000, 'last_traded_price': 4773375, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:19 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9246056, 'exchange_timestamp': 1715842220000, 'last_traded_price': 4773270, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:20 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9246438, 'exchange_timestamp': 1715842220000, 'last_traded_price': 4773360, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:20 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9246782, 'exchange_timestamp': 1715842221000, 'last_traded_price': 4773680, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:21 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9247129, 'exchange_timestamp': 1715842221000, 'last_traded_price': 4773970, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:22 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9247475, 'exchange_timestamp': 1715842222000, 'last_traded_price': 4773835, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:22 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9247797, 'exchange_timestamp': 1715842222000, 'last_traded_price': 4773790, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:23 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9248135, 'exchange_timestamp': 1715842223000, 'last_traded_price': 4774315, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:23 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9248465, 'exchange_timestamp': 1715842223000, 'last_traded_price': 4774370, 'subscription_mode_val': 'LTP'}
[I 240516 12:20:24 stock:47] Ticks: {'subscription_mode': 1, 'exchange_type': 1, 'token': '26009', 'sequence_number': 9248792, 'exchange_timestamp': 1715842224000, 'last_traded_price': 4774670, 'subscription_mode_val': 'LTP'}
